frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,pk_1000_plus12_q1_expected_db,pk_1000_plus12_q1_measured_raw_db,pk_1000_plus12_q1_measured_normalized_db,pk_1000_plus12_q1_error_db,pk_4000_minus12_q1_expected_db,pk_4000_minus12_q1_measured_raw_db,pk_4000_minus12_q1_measured_normalized_db,pk_4000_minus12_q1_error_db,three_band_100p9_1000m9_6000p9_expected_db,three_band_100p9_1000m9_6000p9_measured_raw_db,three_band_100p9_1000m9_6000p9_measured_normalized_db,three_band_100p9_1000m9_6000p9_error_db
36.8884258137155,19.6787529801628,-0.00952197690964951,-0.011340971522159293,0.0013737032278365532,-0.007538805094174705,-0.004196753609974119,-0.005570456837810672,-8.219625011149844e-05,-0.009944279271444145,-0.012015170678249101,-0.011932974428137602,0.09042384125271596,0.08161284595746565,0.10330771639057887,0.012883875137862905
37.393589865347934,19.69053201077815,-6.573527727482542e-05,0.015491895888740004,0.00141158460087033,0.0008362620943032084,0.004178313578503795,0.0027667289776334646,-8.446291712066025e-05,-0.0012124504928756608,-0.003283341899680617,-0.0031988789825599566,0.09292633735594535,0.09507783388204416,0.11677270431515738,0.023846366959212023
37.90567182452,19.706978798595557,-0.0031159795443436167,0.019552750784484374,0.0014505105809050596,0.016633877409077513,0.0199759288932781,0.018525418312373042,-8.679209035387222e-05,-0.002704813072941903,-0.004775704479746859,-0.0046889123893929865,0.09549833938600814,0.08848715014143238,0.1101820205745456,0.014683681188537454
38.42476642767339,19.706978798595557,-0.0031159795443436167,0.019552750784484374,0.0014905099729988502,0.016633877409077513,0.0199759288932781,0.018485418920279252,-8.918549349970774e-05,-0.002704813072941903,-0.004775704479746859,-0.004686518986247151,0.09814179150889935,0.08848715014143238,0.1101820205745456,0.012040229065646252
38.95096970860644,19.715363453643057,-0.0121351719786702,0.0076034989897699745,0.0015316123767006797,0.008970326079701607,0.012312377563902193,0.010780765187201514,-9.164489778417084e-05,0.0012780867088011405,-0.0007928046980038156,-0.0007011598002196447,0.10085869301656453,0.08512857153529296,0.10682344196840618,0.005964748951841653
39.48437901624071,19.724558787881165,-0.03146057679084535,-0.0012394993562772072,0.0015738482077404924,0.013430227192444022,0.01677227867664461,0.015198430468904118,-9.417212327178622e-05,-0.002744904772590928,-0.004815796179395884,-0.004721624056124098,0.10365109990588631,0.0746276667856165,0.09632253721872971,-0.007328562687156592
40.02509303263061,19.729693863049892,-0.014686692213025765,-0.007785701885346441,0.0016172487203755686,0.0074456572764241,0.010787708760624687,0.009170460040249118,-9.676904020141726e-05,-0.012671746378501325,-0.014742637785306281,-0.014645868745104864,0.10652112655811138,0.08510480345821847,0.10679967389133169,0.00027854733322030256
40.57321179121995,19.734727723095247,-0.013775078777751304,0.005285792837366188,0.0016618460308345634,0.010478735772963432,0.013820787257164019,0.012158941226329455,-9.943757041563662e-05,-0.00044682420789854405,-0.0025177156147035,-0.0024182780442878636,0.10947094742791133,0.08849909555873126,0.11019396599184447,0.0007230185639331421
41.128836695348355,19.73575913430274,-0.013120234913898798,0.0048467739302644475,0.0017076731407811019,0.01279025659797739,0.016132308082177978,0.014424634941396876,-0.00010217968873899998,0.004416001263223279,0.002345109856418323,0.002447289545157323,0.11250279879974844,0.10082243150824155,0.12251730194135477,0.010014503141606332
41.692070537011126,19.763933824479366,-0.013312929080186109,0.010557141521527313,0.0017547639618939268,0.013763835462910379,0.017105886947110967,0.01535112298521704,-0.00010499742444890969,0.0021743523793631425,0.00010346097255818643,0.0002084583970070961,0.11561898060426125,0.10374077141636207,0.12543564184947528,0.009816661245214034
42.263017515875994,19.80453895931894,-0.007357198071190396,-0.004079961448592684,0.0018031533410793766,-0.010094689193081763,-0.0067526377088811766,-0.008555791049960553,-0.00010789286279567413,-0.010526424177975002,-0.012597315584779958,-0.012489422721984285,0.11882185823198645,0.09788371477109337,0.11957858520420658,0.000756726972220137
42.84178325856035,19.81515958016988,-0.0007430698751349496,-0.004648851060892412,0.0018528770856757954,-0.011091849654807362,-0.007749798170606776,-0.009602675256282571,-0.00011086814652161759,-0.01785234053113882,-0.019923231937943778,-0.01981236379142216,0.12211386452119928,0.08855068219160245,0.11024555262471566,-0.011868311896483616
43.42847483817246,19.822623133015696,-0.0012867132693621386,0.0012700433203001182,0.0019039719908960486,0.005836475305656563,0.00917852678985715,0.007274554798961101,-0.00011392547746410392,0.00396229749969379,0.0018914060928888338,0.0020053315703529376,0.1254975016781616,0.10193774607996176,0.12363261651307497,-0.0018648851650866216
44.02320079412018,19.832636290131937,-0.0010467556077458084,-0.004147752908803426,0.0019564758661083786,0.009168583457139334,0.01251063494133992,0.010554159075231542,-0.00011706711817400617,0.010980170462811856,0.0089092790560069,0.009026346174180905,0.12897534334728875,0.10665267169230219,0.1283475421254154,-0.0006278012218733364
44.62607115219107,19.849320377636204,0.0011921665017560201,-0.014001932968273678,0.002010427563302784,0.0011020472308302942,0.0044440987150308805,0.0024336711517280963,-0.00012029539359976937,0.0018050414812726956,-0.0002658499255322605,-0.00014555453193249113,0.1325500367095658,0.10074726388281974,0.12244213431593295,-0.01010790239363285
45.2371974449074,19.841449795303095,-0.0055563310116113485,-0.002352641015377799,0.002065867005960921,0.005356508433290941,0.008698559917491527,0.006632692911530606,-0.00012361269279849343,0.0038198651397074457,0.0017489737329024896,0.001872586425700983,0.13622430462036392,0.1145294341872507,0.13622430462036392,0.0
