frequency_hz,48000_common_measured_db,48000_common_fitted_db,48000_bank_measured_db,48000_half0_theory_db,48000_half1_theory_db,352800_common_measured_db,352800_common_fitted_db,352800_bank_measured_db,352800_half0_theory_db,352800_half1_theory_db
63.82431402030309,0.027464723036619475,0.004110883456958894,0.1459590468363495,0.11356785549102176,-0.007319625034344492,0.008188953288836584,0.004875045703726917,0.14624804027637817,0.1345230910884959,-0.008671415264739132
64.55160482203847,0.04564885691189454,0.004205103252108341,0.15707715619089066,0.11616873503874714,-0.007487383800081791,0.016094698225723035,0.004986779164139282,0.1758236865849896,0.13760342442982593,-0.008870153824717019
65.28718324767407,0.03005222191098008,0.004301482460112608,0.1636622459206621,0.11882912998887968,-0.007658987227508411,-0.0022770096341029698,0.005101073402952009,0.1669724548400322,0.14075422388043826,-0.009073446945653417
66.03114373633895,0.020372443304687536,0.004400070569506581,0.15718506782691052,0.12155040000587523,-0.007834523418479001,-0.0006317203093771182,0.005217987105470747,0.18087903241052894,0.143977098360743,-0.00928139899240395
66.78358180331495,0.028837538648400184,0.0045009182024356815,0.15076426702923137,0.12433393571773016,-0.008014082492985127,-0.003819290540653145,0.005337580301835531,0.1445611862262468,0.14727369339579066,-0.009494116720916974
67.54459405229956,0.01145111459088207,0.0046040771414364344,0.13673623470110927,0.1271811594204988,-0.008197756635590981,-0.00616024409071895,0.005459914397499209,0.16574474383572957,0.15064569193099192,-0.009711709332590829
68.31427818780881,0.012656171597607312,0.004709600355193687,0.1476791690415525,0.13009352579041497,-0.00838564014294401,0.0193731062674389,0.005585052204966757,0.16075170706283304,0.15409481519234283,-0.009934288530386028
69.09273302772108,0.015399781240894882,0.00481754202649135,0.15061201371551833,0.13307252260912192,-0.00857782947183092,0.020273679414683797,0.005713057975887028,0.15274643684599676,0.15762282352676843,-0.010161968575847795
69.88005851596424,0.015399781240894882,0.004927957579526373,0.15061201371551833,0.13611967152874238,-0.008774423289040198,0.020273679414683797,0.005843997434483108,0.15274643684599676,0.16123151731124485,-0.010394866348462008
70.67635573534719,-0.008754610953658627,0.005040903708436047,0.14346463984558797,0.1392365288241842,-0.00897552252147856,0.005861536154458688,0.0059779378103701,0.1579628707739631,0.16492273783475367,-0.010633101404921613
71.48172692053758,-0.01050886796962628,0.005156438406448218,0.14887360467473884,0.14242468617885268,-0.009181230408264988,-0.03299293248827543,0.006114947874043871,0.12807895275266334,0.1686983682323705,-0.010876796040198802
72.29627547118757,-0.006288461735882635,0.0052746209957850055,0.14236348916937133,0.14568577148977932,-0.009391652553637001,0.009719582686059621,0.006255097971354885,0.18116824981758706,0.1725603344252984,-0.01112607535111677
73.12010596520895,-0.009974570647022375,0.005395512157798994,0.14862568794573158,0.14902144967841055,-0.009606896980939215,0.00948733927294195,0.006398460060177316,0.17725512562530854,0.17651060608638525,-0.01138106729949599
73.95332417219971,-0.014211198775240831,0.005519173964239608,0.1453648050345003,0.1524334235310414,-0.009827074188119837,0.03133442814271322,0.006545107747033063,0.17530055308879122,0.18055119762001848,-0.011641902778496362
74.79603706702352,-0.016889606435210126,0.0056456699092538275,0.1559602606659248,0.15592343455337723,-0.010052297204445452,0.008528870586587542,0.006695116324864747,0.1698366404398599,0.18468416918238256,-0.011908715679710313
75.64835284354406,-0.006041051297502577,0.005775064941694736,0.18715839156251066,0.15949326384165605,-0.01028268164837719,0.006827576437204738,0.006848562811777561,0.20333292077221587,0.18891162769534395,-0.012181642960755544
76.51038092851556,-0.0024363073024333062,0.005907425498760647,0.17027197959561677,0.16314473297801357,-0.010518345786907747,-0.0120860750423513,0.00700552599034816,0.171771550644213,0.19323572790788363,-0.012460824716763585
77.38223199563203,-0.006331013639886564,0.00604281953978263,0.13882031269132442,0.16687970494485305,-0.01075941059602541,0.0011879255612147945,0.007166086448405407,0.15693742633214258,0.19765867347642477,-0.012746404251892237
78.26401797973635,0.014741159417141901,0.006181316581188936,0.18984214235670302,0.1707000850576579,-0.011005999822897322,-0.019778228978497382,0.007330326619946421,0.16987076115379063,0.20218271805247678,-0.013038528152030436
79.15585209119124,0.005986939972640513,0.006322987732335252,0.1804110498256116,0.17460782191202262,-0.011258240049364033,-0.029651523408082782,0.007498330827738209,0.1716443656943949,0.2068101664153202,-0.013337346360481627
80.0578488304141,0.02978477493007,0.006467905731683452,0.18529800046905018,0.17860490837152684,-0.0115162607567546,-0.03908109647581196,0.007670185326272118,0.16393470429766177,0.21154337562255512,-0.0136430122551054
80.97012400257749,0.04135417418798178,0.0066161449844689925,0.21631228769173746,0.18269338255305825,-0.01178019439219861,-0.027508120857739272,0.007845978346341816,0.19054578768482466,0.21638475617465677,-0.01395568272632113
81.89279473247699,0.04170938063505355,0.00676778160049349,0.20960590076726157,0.1868753288549993,-0.012050176436217721,-0.02008728556818288,0.008025800140175956,0.2041037757205424,0.2213367732269197,-0.01427551825752372
82.82597947956863,0.02707446600798876,0.0069228934335717855,0.18367043883338682,0.19115287899388905,-0.012326345473159096,-0.007867748738197991,0.008209743027521274,0.20442596531706636,0.2264019478060486,-0.014602683007967692
