frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,etymotic_evo_2flange_expected_db,etymotic_evo_2flange_measured_raw_db,etymotic_evo_2flange_measured_normalized_db,etymotic_evo_2flange_error_db
117.21639137782972,20.090628136665305,-0.002499532618006839,-0.0029870969637606493,-10.70603231839566,-10.551180967118896,-10.505028689194267,0.20100362920139325
118.8215969641343,20.099859668773757,-0.004665973176248173,-0.001617218220037131,-10.734549937271332,-10.577230436607367,-10.531078158682739,0.2034717785885931
120.44878484271058,20.093061225353217,0.0008890919248045748,0.0032710384299825535,-10.76388701979037,-10.60644121453219,-10.560288936607561,0.20359808318280948
122.09825604738107,20.093568527022605,0.003898060407209414,0.0017528508216955174,-10.794080064822076,-10.631820531004049,-10.58566825307942,0.20841181174265522
123.77031573443924,20.09536313947186,0.01636293261166699,0.005588609864378924,-10.825167299931014,-10.643597326740352,-10.597445048815723,0.22772225111529032
125.46527323910423,20.0888166715598,0.0015278017488391527,0.0036266790842276464,-10.857188581671286,-10.666936388934257,-10.620784111009629,0.23640447066165748
127.18344213274867,20.10847270435278,-0.0014316803210299156,-0.005411489539163483,-10.890185250044489,-10.682421503787799,-10.63626922586317,0.25391602418131853
128.92514028090997,20.09308002618964,0.01169985064953849,-0.005826835019803411,-10.924199926046395,-10.739023357240402,-10.692871079315774,0.23132884673062115
130.6906899020968,20.087566956300346,0.0026192772843351975,-0.009017043265131974,-10.959276242800462,-10.779758194615729,-10.7336059166911,0.22567032610936089
132.4804176273996,20.067828291917028,0.022040537713710506,-0.0071864309305063045,-10.995458498016799,-10.78648169115024,-10.740329413225611,0.25512908479118757
134.2946545609185,20.046077416860566,0.0019682593186409747,-0.0035669600539200985,-11.032791213653354,-10.805888399367223,-10.759736121442595,0.2730550922107593
136.13373634101842,20.066130234367623,0.004554016612313916,-0.006951150876798096,-11.071318587420063,-10.83540473042741,-10.789252452502781,0.2820661349172813
137.99800320242298,20.08943474268619,0.010710805752363939,-0.004846372708097846,-11.111083819306879,-10.89920222120526,-10.85304994328063,0.25803387602624817
139.88780003915875,20.092951547774945,0.013955000564408238,-0.006605103088499931,-11.152128292987697,-10.905148764276603,-10.858996486351975,0.29313180663572247
141.8034764683615,20.117748652950386,0.0022762802162610285,-0.0047072459315806725,-11.194490592142625,-10.962911965429136,-10.916759687504507,0.27773090463811734
143.74538689495614,20.10985639108948,0.010165298598657557,-0.0005124921245638348,-11.238205330028068,-11.011076314021484,-10.964924036096855,0.2732812939312126
145.71389057722303,20.104012812139704,-0.007295659459689574,-0.001979387754598605,-11.28330176876635,-11.03212846100475,-10.98597618308012,0.29732558568622913
147.70935169326086,20.104184136005042,-0.0062973563307942015,-0.001137104147932888,-11.329802206022567,-11.067411897761623,-11.021259619836995,0.3085425861855722
149.73213940836104,20.11072236193954,0.0003808388244657124,-0.0013994978260676305,-11.37772010725907,-11.111434617322642,-11.065282339398014,0.3124377678610557
151.78262794330408,20.12098170568791,0.0068150821514301185,0.001495899709151871,-11.427057966117626,-11.143844055637997,-11.097691777713369,0.3293661884042578
153.86119664359134,20.11353691836972,0.008058227130863571,-0.0022896603001214544,-11.477804877434703,-11.174950098635673,-11.128797820711045,0.34900705672365895
155.96823004962496,20.115110920689084,0.005255460225647823,0.0024607302002870313,-11.529933819236193,-11.231999074309428,-11.1858467963848,0.3440870228513937
158.10411796784874,20.10853052438945,0.007859278676107806,0.003571849003243699,-11.583398648193944,-11.26869732206168,-11.222545044137052,0.36085360405689215
160.26925554286325,20.09720787849104,-0.0041339106967477335,0.006117447841752721,-11.638130830691297,-11.299621904165637,-11.253469626241008,0.38466120445028906
